professional_id,cluster,cluster_name
3813,1,Cluster 1 — Steady Providers
3816,1,Cluster 1 — Steady Providers
3817,1,Cluster 1 — Steady Providers
3818,1,Cluster 1 — Steady Providers
3819,1,Cluster 1 — Steady Providers
3820,1,Cluster 1 — Steady Providers
3821,1,Cluster 1 — Steady Providers
3822,0,Cluster 0 — High Performers
3823,1,Cluster 1 — Steady Providers
3827,1,Cluster 1 — Steady Providers
3830,1,Cluster 1 — Steady Providers
3831,2,Cluster 2 — Low/Inactive Providers
3833,1,Cluster 1 — Steady Providers
3834,1,Cluster 1 — Steady Providers
3835,0,Cluster 0 — High Performers
3836,2,Cluster 2 — Low/Inactive Providers
3838,1,Cluster 1 — Steady Providers
3840,0,Cluster 0 — High Performers
3841,1,Cluster 1 — Steady Providers
3845,1,Cluster 1 — Steady Providers
3846,1,Cluster 1 — Steady Providers
3847,1,Cluster 1 — Steady Providers
3848,0,Cluster 0 — High Performers
3853,1,Cluster 1 — Steady Providers
3855,1,Cluster 1 — Steady Providers
3859,1,Cluster 1 — Steady Providers
3863,1,Cluster 1 — Steady Providers
3865,1,Cluster 1 — Steady Providers
3866,1,Cluster 1 — Steady Providers
3867,1,Cluster 1 — Steady Providers
3869,1,Cluster 1 — Steady Providers
3870,1,Cluster 1 — Steady Providers
3871,1,Cluster 1 — Steady Providers
3872,1,Cluster 1 — Steady Providers
3874,0,Cluster 0 — High Performers
3875,0,Cluster 0 — High Performers
3880,2,Cluster 2 — Low/Inactive Providers
3884,0,Cluster 0 — High Performers
3886,1,Cluster 1 — Steady Providers
3887,1,Cluster 1 — Steady Providers
3888,1,Cluster 1 — Steady Providers
3889,1,Cluster 1 — Steady Providers
3890,1,Cluster 1 — Steady Providers
3895,1,Cluster 1 — Steady Providers
3897,1,Cluster 1 — Steady Providers
3898,1,Cluster 1 — Steady Providers
3903,1,Cluster 1 — Steady Providers
3907,1,Cluster 1 — Steady Providers
3908,1,Cluster 1 — Steady Providers
3910,2,Cluster 2 — Low/Inactive Providers
3911,1,Cluster 1 — Steady Providers
3915,0,Cluster 0 — High Performers
3916,1,Cluster 1 — Steady Providers
3917,1,Cluster 1 — Steady Providers
3918,1,Cluster 1 — Steady Providers
3919,1,Cluster 1 — Steady Providers
3920,1,Cluster 1 — Steady Providers
3921,1,Cluster 1 — Steady Providers
3924,1,Cluster 1 — Steady Providers
3926,1,Cluster 1 — Steady Providers
3927,1,Cluster 1 — Steady Providers
3928,2,Cluster 2 — Low/Inactive Providers
3929,0,Cluster 0 — High Performers
3930,0,Cluster 0 — High Performers
3931,1,Cluster 1 — Steady Providers
3932,1,Cluster 1 — Steady Providers
3934,2,Cluster 2 — Low/Inactive Providers
3935,2,Cluster 2 — Low/Inactive Providers
3936,1,Cluster 1 — Steady Providers
3937,1,Cluster 1 — Steady Providers
3940,1,Cluster 1 — Steady Providers
3943,1,Cluster 1 — Steady Providers
3945,1,Cluster 1 — Steady Providers
3946,0,Cluster 0 — High Performers
3947,1,Cluster 1 — Steady Providers
3948,1,Cluster 1 — Steady Providers
3949,1,Cluster 1 — Steady Providers
3950,1,Cluster 1 — Steady Providers
3951,1,Cluster 1 — Steady Providers
3952,1,Cluster 1 — Steady Providers
3953,1,Cluster 1 — Steady Providers
3954,1,Cluster 1 — Steady Providers
3956,1,Cluster 1 — Steady Providers
3957,1,Cluster 1 — Steady Providers
3958,1,Cluster 1 — Steady Providers
3963,1,Cluster 1 — Steady Providers
3966,0,Cluster 0 — High Performers
3967,1,Cluster 1 — Steady Providers
3968,2,Cluster 2 — Low/Inactive Providers
3969,1,Cluster 1 — Steady Providers
3970,1,Cluster 1 — Steady Providers
3971,0,Cluster 0 — High Performers
3972,1,Cluster 1 — Steady Providers
3973,1,Cluster 1 — Steady Providers
3976,1,Cluster 1 — Steady Providers
3977,2,Cluster 2 — Low/Inactive Providers
3978,1,Cluster 1 — Steady Providers
3980,1,Cluster 1 — Steady Providers
3983,1,Cluster 1 — Steady Providers
3984,1,Cluster 1 — Steady Providers
3987,1,Cluster 1 — Steady Providers
3989,1,Cluster 1 — Steady Providers
3990,1,Cluster 1 — Steady Providers
3992,1,Cluster 1 — Steady Providers
3996,0,Cluster 0 — High Performers
3997,1,Cluster 1 — Steady Providers
3999,1,Cluster 1 — Steady Providers
4000,1,Cluster 1 — Steady Providers
4001,1,Cluster 1 — Steady Providers
4004,1,Cluster 1 — Steady Providers
4005,1,Cluster 1 — Steady Providers
4008,1,Cluster 1 — Steady Providers
4009,1,Cluster 1 — Steady Providers
4012,2,Cluster 2 — Low/Inactive Providers
4013,0,Cluster 0 — High Performers
4014,1,Cluster 1 — Steady Providers
4015,0,Cluster 0 — High Performers
4016,1,Cluster 1 — Steady Providers
4018,1,Cluster 1 — Steady Providers
4020,1,Cluster 1 — Steady Providers
4021,1,Cluster 1 — Steady Providers
4022,1,Cluster 1 — Steady Providers
4025,1,Cluster 1 — Steady Providers
4026,1,Cluster 1 — Steady Providers
4027,1,Cluster 1 — Steady Providers
4028,1,Cluster 1 — Steady Providers
4031,2,Cluster 2 — Low/Inactive Providers
4032,1,Cluster 1 — Steady Providers
4033,1,Cluster 1 — Steady Providers
4034,1,Cluster 1 — Steady Providers
4036,1,Cluster 1 — Steady Providers
4037,1,Cluster 1 — Steady Providers
4038,2,Cluster 2 — Low/Inactive Providers
4040,1,Cluster 1 — Steady Providers
4042,2,Cluster 2 — Low/Inactive Providers
4043,2,Cluster 2 — Low/Inactive Providers
4044,1,Cluster 1 — Steady Providers
4045,1,Cluster 1 — Steady Providers
4046,0,Cluster 0 — High Performers
4049,2,Cluster 2 — Low/Inactive Providers
4054,2,Cluster 2 — Low/Inactive Providers
4057,1,Cluster 1 — Steady Providers
4058,2,Cluster 2 — Low/Inactive Providers
4059,0,Cluster 0 — High Performers
4061,0,Cluster 0 — High Performers
4062,1,Cluster 1 — Steady Providers
4065,1,Cluster 1 — Steady Providers
4066,1,Cluster 1 — Steady Providers
4067,1,Cluster 1 — Steady Providers
4069,0,Cluster 0 — High Performers
4070,1,Cluster 1 — Steady Providers
4072,0,Cluster 0 — High Performers
4073,0,Cluster 0 — High Performers
4076,1,Cluster 1 — Steady Providers
4078,1,Cluster 1 — Steady Providers
4079,2,Cluster 2 — Low/Inactive Providers
4080,1,Cluster 1 — Steady Providers
4081,1,Cluster 1 — Steady Providers
4083,1,Cluster 1 — Steady Providers
4084,1,Cluster 1 — Steady Providers
4085,1,Cluster 1 — Steady Providers
4086,1,Cluster 1 — Steady Providers
4087,1,Cluster 1 — Steady Providers
4092,0,Cluster 0 — High Performers
4094,1,Cluster 1 — Steady Providers
4106,0,Cluster 0 — High Performers
4107,0,Cluster 0 — High Performers
4109,1,Cluster 1 — Steady Providers
4110,1,Cluster 1 — Steady Providers
4111,0,Cluster 0 — High Performers
4116,1,Cluster 1 — Steady Providers
4117,1,Cluster 1 — Steady Providers
4118,1,Cluster 1 — Steady Providers
4120,1,Cluster 1 — Steady Providers
4121,1,Cluster 1 — Steady Providers
4122,1,Cluster 1 — Steady Providers
4124,1,Cluster 1 — Steady Providers
4128,1,Cluster 1 — Steady Providers
4130,1,Cluster 1 — Steady Providers
4131,1,Cluster 1 — Steady Providers
4136,0,Cluster 0 — High Performers
4138,1,Cluster 1 — Steady Providers
4140,1,Cluster 1 — Steady Providers
4141,1,Cluster 1 — Steady Providers
4143,2,Cluster 2 — Low/Inactive Providers
4148,1,Cluster 1 — Steady Providers
4150,1,Cluster 1 — Steady Providers
4151,1,Cluster 1 — Steady Providers
4153,1,Cluster 1 — Steady Providers
4154,1,Cluster 1 — Steady Providers
4155,1,Cluster 1 — Steady Providers
4156,1,Cluster 1 — Steady Providers
4162,1,Cluster 1 — Steady Providers
4164,1,Cluster 1 — Steady Providers
4168,0,Cluster 0 — High Performers
4169,1,Cluster 1 — Steady Providers
4171,0,Cluster 0 — High Performers
4172,2,Cluster 2 — Low/Inactive Providers
4174,1,Cluster 1 — Steady Providers
4176,1,Cluster 1 — Steady Providers
4178,1,Cluster 1 — Steady Providers
4181,1,Cluster 1 — Steady Providers
4184,1,Cluster 1 — Steady Providers
4195,1,Cluster 1 — Steady Providers
4196,1,Cluster 1 — Steady Providers
4199,0,Cluster 0 — High Performers
4205,1,Cluster 1 — Steady Providers
4206,1,Cluster 1 — Steady Providers
4207,1,Cluster 1 — Steady Providers
4208,1,Cluster 1 — Steady Providers
4209,1,Cluster 1 — Steady Providers
4211,1,Cluster 1 — Steady Providers
4214,1,Cluster 1 — Steady Providers
4215,1,Cluster 1 — Steady Providers
4216,2,Cluster 2 — Low/Inactive Providers
4218,1,Cluster 1 — Steady Providers
4223,1,Cluster 1 — Steady Providers
4226,1,Cluster 1 — Steady Providers
4228,1,Cluster 1 — Steady Providers
4230,1,Cluster 1 — Steady Providers
4232,1,Cluster 1 — Steady Providers
4233,1,Cluster 1 — Steady Providers
4235,0,Cluster 0 — High Performers
4236,0,Cluster 0 — High Performers
4239,1,Cluster 1 — Steady Providers
4240,1,Cluster 1 — Steady Providers
4245,2,Cluster 2 — Low/Inactive Providers
4263,2,Cluster 2 — Low/Inactive Providers
4271,1,Cluster 1 — Steady Providers
4272,1,Cluster 1 — Steady Providers
4273,1,Cluster 1 — Steady Providers
4274,1,Cluster 1 — Steady Providers
4275,1,Cluster 1 — Steady Providers
4277,1,Cluster 1 — Steady Providers
4281,1,Cluster 1 — Steady Providers
4286,1,Cluster 1 — Steady Providers
4289,1,Cluster 1 — Steady Providers
4291,2,Cluster 2 — Low/Inactive Providers
4292,0,Cluster 0 — High Performers
4293,1,Cluster 1 — Steady Providers
4294,1,Cluster 1 — Steady Providers
4295,1,Cluster 1 — Steady Providers
4298,1,Cluster 1 — Steady Providers
4300,1,Cluster 1 — Steady Providers
4302,1,Cluster 1 — Steady Providers
4303,1,Cluster 1 — Steady Providers
4307,2,Cluster 2 — Low/Inactive Providers
4309,1,Cluster 1 — Steady Providers
4312,1,Cluster 1 — Steady Providers
4317,1,Cluster 1 — Steady Providers
4320,1,Cluster 1 — Steady Providers
4323,1,Cluster 1 — Steady Providers
4324,1,Cluster 1 — Steady Providers
4327,1,Cluster 1 — Steady Providers
4328,0,Cluster 0 — High Performers
4330,1,Cluster 1 — Steady Providers
4331,1,Cluster 1 — Steady Providers
4333,1,Cluster 1 — Steady Providers
4334,1,Cluster 1 — Steady Providers
4337,1,Cluster 1 — Steady Providers
4341,0,Cluster 0 — High Performers
4343,0,Cluster 0 — High Performers
4344,1,Cluster 1 — Steady Providers
4346,0,Cluster 0 — High Performers
4347,1,Cluster 1 — Steady Providers
4348,1,Cluster 1 — Steady Providers
4351,1,Cluster 1 — Steady Providers
4352,1,Cluster 1 — Steady Providers
4360,0,Cluster 0 — High Performers
4361,1,Cluster 1 — Steady Providers
4364,1,Cluster 1 — Steady Providers
4365,1,Cluster 1 — Steady Providers
4371,1,Cluster 1 — Steady Providers
4373,1,Cluster 1 — Steady Providers
4374,2,Cluster 2 — Low/Inactive Providers
4376,1,Cluster 1 — Steady Providers
4377,1,Cluster 1 — Steady Providers
4379,1,Cluster 1 — Steady Providers
4380,1,Cluster 1 — Steady Providers
4381,2,Cluster 2 — Low/Inactive Providers
4382,2,Cluster 2 — Low/Inactive Providers
4383,1,Cluster 1 — Steady Providers
4384,1,Cluster 1 — Steady Providers
4389,0,Cluster 0 — High Performers
4390,1,Cluster 1 — Steady Providers
4391,1,Cluster 1 — Steady Providers
4397,0,Cluster 0 — High Performers
4401,1,Cluster 1 — Steady Providers
4403,1,Cluster 1 — Steady Providers
4406,1,Cluster 1 — Steady Providers
4409,2,Cluster 2 — Low/Inactive Providers
4410,1,Cluster 1 — Steady Providers
4411,1,Cluster 1 — Steady Providers
4414,0,Cluster 0 — High Performers
4416,0,Cluster 0 — High Performers
4420,1,Cluster 1 — Steady Providers
4421,0,Cluster 0 — High Performers
4425,2,Cluster 2 — Low/Inactive Providers
4427,1,Cluster 1 — Steady Providers
4429,2,Cluster 2 — Low/Inactive Providers
4431,2,Cluster 2 — Low/Inactive Providers
4433,1,Cluster 1 — Steady Providers
4434,1,Cluster 1 — Steady Providers
4435,1,Cluster 1 — Steady Providers
4437,1,Cluster 1 — Steady Providers
4438,1,Cluster 1 — Steady Providers
4439,1,Cluster 1 — Steady Providers
4440,1,Cluster 1 — Steady Providers
4442,1,Cluster 1 — Steady Providers
4443,0,Cluster 0 — High Performers
4444,1,Cluster 1 — Steady Providers
4445,1,Cluster 1 — Steady Providers
4446,1,Cluster 1 — Steady Providers
4448,1,Cluster 1 — Steady Providers
4449,1,Cluster 1 — Steady Providers
4451,1,Cluster 1 — Steady Providers
4452,0,Cluster 0 — High Performers
4454,1,Cluster 1 — Steady Providers
4458,0,Cluster 0 — High Performers
4459,2,Cluster 2 — Low/Inactive Providers
4465,1,Cluster 1 — Steady Providers
4466,1,Cluster 1 — Steady Providers
4469,1,Cluster 1 — Steady Providers
4474,1,Cluster 1 — Steady Providers
4476,1,Cluster 1 — Steady Providers
4478,0,Cluster 0 — High Performers
4482,1,Cluster 1 — Steady Providers
4483,1,Cluster 1 — Steady Providers
4484,1,Cluster 1 — Steady Providers
4485,0,Cluster 0 — High Performers
4487,1,Cluster 1 — Steady Providers
4488,1,Cluster 1 — Steady Providers
4489,1,Cluster 1 — Steady Providers
4490,1,Cluster 1 — Steady Providers
4494,2,Cluster 2 — Low/Inactive Providers
4496,0,Cluster 0 — High Performers
4497,1,Cluster 1 — Steady Providers
4504,1,Cluster 1 — Steady Providers
4506,0,Cluster 0 — High Performers
4507,1,Cluster 1 — Steady Providers
4508,1,Cluster 1 — Steady Providers
4510,1,Cluster 1 — Steady Providers
4511,1,Cluster 1 — Steady Providers
4514,1,Cluster 1 — Steady Providers
4517,1,Cluster 1 — Steady Providers
4525,0,Cluster 0 — High Performers
4526,1,Cluster 1 — Steady Providers
4527,1,Cluster 1 — Steady Providers
4530,2,Cluster 2 — Low/Inactive Providers
4533,0,Cluster 0 — High Performers
4536,1,Cluster 1 — Steady Providers
4539,1,Cluster 1 — Steady Providers
4541,1,Cluster 1 — Steady Providers
4542,1,Cluster 1 — Steady Providers
4543,1,Cluster 1 — Steady Providers
4544,1,Cluster 1 — Steady Providers
4547,0,Cluster 0 — High Performers
4548,1,Cluster 1 — Steady Providers
4551,1,Cluster 1 — Steady Providers
4553,1,Cluster 1 — Steady Providers
4554,1,Cluster 1 — Steady Providers
4556,1,Cluster 1 — Steady Providers
4557,1,Cluster 1 — Steady Providers
4558,2,Cluster 2 — Low/Inactive Providers
4563,1,Cluster 1 — Steady Providers
4565,1,Cluster 1 — Steady Providers
4567,0,Cluster 0 — High Performers
4568,1,Cluster 1 — Steady Providers
4572,0,Cluster 0 — High Performers
4575,1,Cluster 1 — Steady Providers
4580,2,Cluster 2 — Low/Inactive Providers
4581,1,Cluster 1 — Steady Providers
4587,1,Cluster 1 — Steady Providers
4589,1,Cluster 1 — Steady Providers
4590,1,Cluster 1 — Steady Providers
4591,1,Cluster 1 — Steady Providers
4596,1,Cluster 1 — Steady Providers
4597,0,Cluster 0 — High Performers
4598,1,Cluster 1 — Steady Providers
4601,1,Cluster 1 — Steady Providers
4606,1,Cluster 1 — Steady Providers
4608,0,Cluster 0 — High Performers
4610,1,Cluster 1 — Steady Providers
4617,1,Cluster 1 — Steady Providers
4618,1,Cluster 1 — Steady Providers
4621,1,Cluster 1 — Steady Providers
4623,1,Cluster 1 — Steady Providers
4625,1,Cluster 1 — Steady Providers
4628,1,Cluster 1 — Steady Providers
4629,1,Cluster 1 — Steady Providers
4632,1,Cluster 1 — Steady Providers
4635,1,Cluster 1 — Steady Providers
4636,1,Cluster 1 — Steady Providers
4638,0,Cluster 0 — High Performers
4641,1,Cluster 1 — Steady Providers
4642,0,Cluster 0 — High Performers
4643,2,Cluster 2 — Low/Inactive Providers
4645,0,Cluster 0 — High Performers
4646,1,Cluster 1 — Steady Providers
4647,1,Cluster 1 — Steady Providers
4648,1,Cluster 1 — Steady Providers
4650,0,Cluster 0 — High Performers
4653,1,Cluster 1 — Steady Providers
4655,1,Cluster 1 — Steady Providers
4656,1,Cluster 1 — Steady Providers
4663,0,Cluster 0 — High Performers
4665,0,Cluster 0 — High Performers
4667,1,Cluster 1 — Steady Providers
4668,1,Cluster 1 — Steady Providers
4669,0,Cluster 0 — High Performers
4671,0,Cluster 0 — High Performers
4672,1,Cluster 1 — Steady Providers
4673,1,Cluster 1 — Steady Providers
4674,1,Cluster 1 — Steady Providers
4679,0,Cluster 0 — High Performers
4682,1,Cluster 1 — Steady Providers
4684,1,Cluster 1 — Steady Providers
4685,1,Cluster 1 — Steady Providers
4686,1,Cluster 1 — Steady Providers
4688,1,Cluster 1 — Steady Providers
4691,1,Cluster 1 — Steady Providers
4693,2,Cluster 2 — Low/Inactive Providers
4694,2,Cluster 2 — Low/Inactive Providers
4696,1,Cluster 1 — Steady Providers
4703,0,Cluster 0 — High Performers
4704,1,Cluster 1 — Steady Providers
4705,1,Cluster 1 — Steady Providers
4706,2,Cluster 2 — Low/Inactive Providers
4710,1,Cluster 1 — Steady Providers
4711,2,Cluster 2 — Low/Inactive Providers
4712,0,Cluster 0 — High Performers
4713,0,Cluster 0 — High Performers
4714,1,Cluster 1 — Steady Providers
4716,1,Cluster 1 — Steady Providers
4718,1,Cluster 1 — Steady Providers
4719,1,Cluster 1 — Steady Providers
4720,1,Cluster 1 — Steady Providers
4721,1,Cluster 1 — Steady Providers
4722,0,Cluster 0 — High Performers
4723,0,Cluster 0 — High Performers
4724,0,Cluster 0 — High Performers
4729,1,Cluster 1 — Steady Providers
4730,1,Cluster 1 — Steady Providers
4733,0,Cluster 0 — High Performers
4734,1,Cluster 1 — Steady Providers
4737,2,Cluster 2 — Low/Inactive Providers
4739,2,Cluster 2 — Low/Inactive Providers
